match_id,versus,batting_team,order,batsmen,out,runs_scored,balls,fours_scored,sixes_scored,sr
1,U.S.A. vs Canada,Canada,1,Aaron Johnson ,c Kumar b Harmeet Singh,23,16,5,0,143.75
1,U.S.A. vs Canada,Canada,2,Navneet Dhaliwal ,c Jasdeep Singh b Anderson,61,44,6,3,138.63
1,U.S.A. vs Canada,Canada,3,Pargat Singh ,run out (Jasdeep Singh/†Patel),5,7,0,0,71.42
1,U.S.A. vs Canada,Canada,4,Nicholas Kirton ,c Anderson b Ali Khan,51,31,3,2,164.51
1,U.S.A. vs Canada,Canada,5,Shreyas Movva †,not out,32,16,2,2,200.00
1,U.S.A. vs Canada,Canada,6,Dilpreet Bajwa ,run out (Taylor/†Patel),11,5,1,1,220.00
1,U.S.A. vs Canada,Canada,7,Dilon Heyliger ,not out,1,1,0,0,100.00
1,U.S.A. vs Canada,United States Of America,1,Steven Taylor ,lbw b Kaleem Sana,0,2,0,0,0.00
1,U.S.A. vs Canada,United States Of America,2,Monank Patel (c)†,c †Movva b Heyliger,16,16,2,0,100.00
1,U.S.A. vs Canada,United States Of America,3,Andries Gous ,c Johnson b Dutta,65,46,7,3,141.30
1,U.S.A. vs Canada,United States Of America,4,Aaron Jones ,not out,94,40,4,10,235.00
1,U.S.A. vs Canada,United States Of America,5,Corey Anderson ,not out,3,5,0,0,60.00
2,West Indies vs P.N.G.,Papua New Guinea,1,Tony Ura ,c †Pooran b Shepherd,2,5,0,0,40.00
2,West Indies vs P.N.G.,Papua New Guinea,2,Assad Vala (c),c Chase b Joseph,21,22,2,1,95.45
2,West Indies vs P.N.G.,Papua New Guinea,3,Lega Siaka ,b Hosein,1,2,0,0,50.00
2,West Indies vs P.N.G.,Papua New Guinea,4,Sese Bau ,b Joseph,50,43,6,1,116.27
2,West Indies vs P.N.G.,Papua New Guinea,5,Hiri Hiri ,c Powell b Motie,2,6,0,0,33.33
2,West Indies vs P.N.G.,Papua New Guinea,6,Charles Amini ,c †Pooran b Russell,12,14,0,0,85.71
2,West Indies vs P.N.G.,Papua New Guinea,7,Kiplin Doriga †,not out,27,18,3,0,150.00
2,West Indies vs P.N.G.,Papua New Guinea,8,Chad Soper ,b Russell,10,9,1,0,111.11
2,West Indies vs P.N.G.,Papua New Guinea,9,Alei Nao ,run out (Joseph),0,0,0,0,-
2,West Indies vs P.N.G.,Papua New Guinea,10,Kabua Morea ,not out,2,2,0,0,100.00
2,West Indies vs P.N.G.,West Indies,1,Brandon King ,c Siaka b Vala,34,29,7,0,117.24
2,West Indies vs P.N.G.,West Indies,2,Johnson Charles ,lbw b Nao,0,1,0,0,0.00
2,West Indies vs P.N.G.,West Indies,3,Nicholas Pooran †,c Ura b Kariko,27,27,1,2,100.00
2,West Indies vs P.N.G.,West Indies,4,Roston Chase ,not out,42,27,4,2,155.55
2,West Indies vs P.N.G.,West Indies,5,Rovman Powell (c),c †Doriga b Soper,15,14,2,0,107.14
2,West Indies vs P.N.G.,West Indies,6,Sherfane Rutherford ,c †Doriga b Vala,2,7,0,0,28.57
2,West Indies vs P.N.G.,West Indies,7,Andre Russell ,not out,15,9,0,1,166.66
3,Oman vs Namibia,Oman,1,Kashyap Prajapati ,lbw b Trumpelmann,0,1,0,0,0.00
3,Oman vs Namibia,Oman,2,Naseem Khushi †,c Erasmus b Trumpelmann,6,6,1,0,100.00
3,Oman vs Namibia,Oman,3,Aqib Ilyas (c),lbw b Trumpelmann,0,1,0,0,0.00
3,Oman vs Namibia,Oman,4,Zeeshan Maqsood ,lbw b Scholtz,22,20,4,0,110.00
3,Oman vs Namibia,Oman,5,Khalid Kail ,c & b Wiese,34,39,1,1,87.17
3,Oman vs Namibia,Oman,6,Ayaan Khan ,c Frylinck b Erasmus,15,21,0,1,71.42
3,Oman vs Namibia,Oman,7,Mohammad Nadeem ,lbw b Erasmus,6,10,0,0,60.00
3,Oman vs Namibia,Oman,8,Mehran Khan ,lbw b Wiese,7,8,1,0,87.50
3,Oman vs Namibia,Oman,9,Shakeel Ahmed ,c Trumpelmann b Wiese,11,9,2,0,122.22
3,Oman vs Namibia,Oman,10,Kaleemullah ,lbw b Trumpelmann,2,3,0,0,66.66
3,Oman vs Namibia,Oman,11,Bilal Khan ,not out,1,1,0,0,100.00
3,Oman vs Namibia,Namibia,1,Michael van Lingen ,b Bilal Khan,0,2,0,0,0.00
3,Oman vs Namibia,Namibia,2,Nikolaas Davin ,c Mohammad Nadeem b Aqib Ilyas,24,31,2,1,77.41
3,Oman vs Namibia,Namibia,3,Jan Frylinck ,b Mehran Khan,45,48,6,0,93.75
3,Oman vs Namibia,Namibia,4,Gerhard Erasmus (c),c Zeeshan Maqsood b Ayaan Khan,13,16,1,0,81.25
3,Oman vs Namibia,Namibia,5,JJ Smit ,c Ayaan Khan b Mehran Khan,8,12,1,0,66.66
3,Oman vs Namibia,Namibia,6,David Wiese ,not out,9,8,0,1,112.50
3,Oman vs Namibia,Namibia,7,Zane Green †,lbw b Mehran Khan,0,2,0,0,0.00
3,Oman vs Namibia,Namibia,8,Malan Kruger ,not out,1,1,0,0,100.00
4,Sri Lanka vs South Africa,Sri Lanka,1,Pathum Nissanka ,c Klaasen b Baartman,3,8,0,0,37.50
4,Sri Lanka vs South Africa,Sri Lanka,2,Kusal Mendis †,c Stubbs b Nortje,19,30,1,0,63.33
4,Sri Lanka vs South Africa,Sri Lanka,3,Kamindu Mendis ,c Hendricks b Nortje,11,15,1,0,73.33
4,Sri Lanka vs South Africa,Sri Lanka,4,Wanindu Hasaranga (c),st †de Kock b Maharaj,0,2,0,0,0.00
4,Sri Lanka vs South Africa,Sri Lanka,5,Sadeera Samarawickrama ,b Maharaj,0,1,0,0,0.00
4,Sri Lanka vs South Africa,Sri Lanka,6,Charith Asalanka ,c Hendricks b Nortje,6,9,0,0,66.66
4,Sri Lanka vs South Africa,Sri Lanka,7,Angelo Mathews ,c Baartman b Nortje,16,16,0,2,100.00
4,Sri Lanka vs South Africa,Sri Lanka,8,Dasun Shanaka ,b Rabada,9,10,0,1,90.00
4,Sri Lanka vs South Africa,Sri Lanka,9,Maheesh Theekshana ,not out,7,16,1,0,43.75
4,Sri Lanka vs South Africa,Sri Lanka,10,Matheesha Pathirana ,c Markram b Rabada,0,4,0,0,0.00
4,Sri Lanka vs South Africa,Sri Lanka,11,Nuwan Thushara ,run out (Nortje/Jansen),0,4,0,0,0.00
4,Sri Lanka vs South Africa,South Africa,1,Quinton de Kock †,c & b Hasaranga,20,27,0,1,74.07
4,Sri Lanka vs South Africa,South Africa,2,Reeza Hendricks ,c PHKD Mendis b Thushara,4,2,1,0,200.00
4,Sri Lanka vs South Africa,South Africa,3,Aiden Markram (c),c PHKD Mendis b Shanaka,12,14,0,1,85.71
4,Sri Lanka vs South Africa,South Africa,4,Tristan Stubbs ,c Asalanka b Hasaranga,13,28,0,0,46.42
4,Sri Lanka vs South Africa,South Africa,5,Heinrich Klaasen ,not out,19,22,1,1,86.36
4,Sri Lanka vs South Africa,South Africa,6,David Miller ,not out,6,6,1,0,100.00
5,Afghanistan vs Uganda,Afghanistan,1,Rahmanullah Gurbaz †,c Riazat Ali Shah b Ramjani,76,45,4,4,168.88
5,Afghanistan vs Uganda,Afghanistan,2,Ibrahim Zadran ,b Masaba,70,46,9,1,152.17
5,Afghanistan vs Uganda,Afghanistan,3,Najibullah Zadran ,c Nakrani b Masaba,2,3,0,0,66.66
5,Afghanistan vs Uganda,Afghanistan,4,Mohammad Nabi ,not out,14,16,0,0,87.50
5,Afghanistan vs Uganda,Afghanistan,5,Gulbadin Naib ,c Masaba b Kyewuta,4,5,0,0,80.00
5,Afghanistan vs Uganda,Afghanistan,6,Azmatullah Omarzai ,c Ramjani b Kyewuta,5,5,0,0,100.00
5,Afghanistan vs Uganda,Afghanistan,7,Rashid Khan (c),not out,2,1,0,0,200.00
5,Afghanistan vs Uganda,Uganda,1,Ronak Patel ,b Fazalhaq Farooqi,4,2,1,0,200.00
5,Afghanistan vs Uganda,Uganda,2,Simon Ssesazi †,c Fazalhaq Farooqi b Mujeeb Ur Rahman,4,4,1,0,100.00
5,Afghanistan vs Uganda,Uganda,3,Roger Mukasa ,lbw b Fazalhaq Farooqi,0,1,0,0,0.00
5,Afghanistan vs Uganda,Uganda,4,Riazat Ali Shah ,b Fazalhaq Farooqi,11,34,0,0,32.35
5,Afghanistan vs Uganda,Uganda,5,Dinesh Nakrani ,b Naveen-ul-Haq,6,8,1,0,75.00
5,Afghanistan vs Uganda,Uganda,6,Alpesh Ramjani ,c Gulbadin Naib b Naveen-ul-Haq,0,2,0,0,0.00
5,Afghanistan vs Uganda,Uganda,7,Robinson Obuya ,c †Rahmanullah Gurbaz b Fazalhaq Farooqi,14,25,0,1,56.00
5,Afghanistan vs Uganda,Uganda,8,Brian Masaba (c),c †Rahmanullah Gurbaz b Fazalhaq Farooqi,0,1,0,0,0.00
5,Afghanistan vs Uganda,Uganda,9,Bilal Hassan ,lbw b Rashid Khan,8,16,1,0,50.00
5,Afghanistan vs Uganda,Uganda,10,Cosmas Kyewuta ,not out,2,2,0,0,100.00
5,Afghanistan vs Uganda,Uganda,11,Henry Ssenyondo ,b Rashid Khan,0,1,0,0,0.00
6,Scotland vs England,Scotland,1,George Munsey ,not out,41,31,4,2,132.25
6,Scotland vs England,Scotland,2,Michael Jones ,not out,45,30,4,2,150.00
7,Nepal vs Netherlands,Nepal,1,Kushal Bhurtel ,lbw b van Beek,7,10,1,0,70.00
7,Nepal vs Netherlands,Nepal,2,Aasif Sheikh †,c Kingma b Pringle,4,8,1,0,50.00
7,Nepal vs Netherlands,Nepal,3,Anil Sah ,c van Beek b Pringle,11,12,2,0,91.66
7,Nepal vs Netherlands,Nepal,4,Rohit Paudel (c),c O'Dowd b Pringle,35,37,5,0,94.59
7,Nepal vs Netherlands,Nepal,5,Kushal Malla ,c O'Dowd b van Meekeren,9,9,1,0,100.00
7,Nepal vs Netherlands,Nepal,6,Dipendra Singh Airee ,c van Beek b de Leede,1,6,0,0,16.66
7,Nepal vs Netherlands,Nepal,7,Sompal Kami ,b van Meekeren,0,5,0,0,0.00
7,Nepal vs Netherlands,Nepal,8,Gulsan Jha ,b van Beek,14,15,0,1,93.33
7,Nepal vs Netherlands,Nepal,9,Karan KC ,c Kingma b de Leede,17,12,0,2,141.66
7,Nepal vs Netherlands,Nepal,10,Sagar Dhakal ,not out,0,1,0,0,0.00
7,Nepal vs Netherlands,Nepal,11,Abinash Bohara ,c & b van Beek,0,1,0,0,0.00
7,Nepal vs Netherlands,Netherlands,1,Michael Levitt ,c Airee b Sompal Kami,1,3,0,0,33.33
7,Nepal vs Netherlands,Netherlands,2,Max O'Dowd ,not out,54,48,4,1,112.50
7,Nepal vs Netherlands,Netherlands,3,Vikramjit Singh ,lbw b Airee,22,28,4,0,78.57
7,Nepal vs Netherlands,Netherlands,4,Sybrand Engelbrecht ,run out (Sompal Kami),14,16,1,0,87.50
7,Nepal vs Netherlands,Netherlands,5,Scott Edwards (c)†,b Bohara,5,8,0,0,62.50
7,Nepal vs Netherlands,Netherlands,6,Bas de Leede ,not out,11,10,1,0,110.00
8,Ireland vs India,Ireland,1,Andy Balbirnie ,b Arshdeep Singh,5,10,1,0,50.00
8,Ireland vs India,Ireland,2,Paul Stirling (c),c †Pant b Arshdeep Singh,2,6,0,0,33.33
8,Ireland vs India,Ireland,3,Lorcan Tucker †,b Pandya,10,13,2,0,76.92
8,Ireland vs India,Ireland,4,Harry Tector ,c Kohli b Bumrah,4,16,0,0,25.00
8,Ireland vs India,Ireland,5,Curtis Campher ,c †Pant b Pandya,12,8,1,1,150.00
8,Ireland vs India,Ireland,6,George Dockrell ,c Bumrah b Mohammed Siraj,3,5,0,0,60.00
8,Ireland vs India,Ireland,7,Gareth Delany ,run out (Mohammed Siraj/†Pant),26,14,2,2,185.71
8,Ireland vs India,Ireland,8,Mark Adair ,c Dube b Pandya,3,2,0,0,150.00
8,Ireland vs India,Ireland,9,Barry McCarthy ,c & b Patel,0,6,0,0,0.00
8,Ireland vs India,Ireland,10,Josh Little ,b Bumrah,14,13,2,0,107.69
8,Ireland vs India,Ireland,11,Ben White ,not out,2,4,0,0,50.00
8,Ireland vs India,India,1,Rohit Sharma (c),retired hurt,52,37,4,3,140.54
8,Ireland vs India,India,2,Virat Kohli ,c White b Adair,1,5,0,0,20.00
8,Ireland vs India,India,3,Rishabh Pant †,not out,36,26,3,2,138.46
8,Ireland vs India,India,4,Suryakumar Yadav ,c Dockrell b White,2,4,0,0,50.00
8,Ireland vs India,India,5,Shivam Dube ,not out,0,2,0,0,0.00
9,P.N.G. vs Uganda,Papua New Guinea,1,Assad Vala (c),lbw b Ramjani,0,2,0,0,0.00
9,P.N.G. vs Uganda,Papua New Guinea,2,Tony Ura ,c Mukasa b Kyewuta,2,6,0,0,33.33
9,P.N.G. vs Uganda,Papua New Guinea,3,Sese Bau ,c Mukasa b Miyagi,5,9,1,0,55.55
9,P.N.G. vs Uganda,Papua New Guinea,4,Lega Siaka ,run out (Kyewuta/†Ssesazi),12,17,1,0,70.58
9,P.N.G. vs Uganda,Papua New Guinea,5,Hiri Hiri ,lbw b Nsubuga,15,19,2,0,78.94
9,P.N.G. vs Uganda,Papua New Guinea,6,Charles Amini ,b Nsubuga,5,14,0,0,35.71
9,P.N.G. vs Uganda,Papua New Guinea,7,Kiplin Doriga †,lbw b Ramjani,12,20,0,1,60.00
9,P.N.G. vs Uganda,Papua New Guinea,8,Chad Soper ,b Masaba,4,11,0,0,36.36
9,P.N.G. vs Uganda,Papua New Guinea,9,Norman Vanua ,c †Ssesazi b Kyewuta,5,10,0,0,50.00
9,P.N.G. vs Uganda,Papua New Guinea,10,Alei Nao ,b Miyagi,5,6,0,0,83.33
9,P.N.G. vs Uganda,Papua New Guinea,11,John Kariko ,not out,0,2,0,0,0.00
9,P.N.G. vs Uganda,Uganda,1,Roger Mukasa ,lbw b Nao,0,3,0,0,0.00
9,P.N.G. vs Uganda,Uganda,2,Simon Ssesazi †,lbw b Nao,1,3,0,0,33.33
9,P.N.G. vs Uganda,Uganda,3,Robinson Obuya ,c Vala b Vanua,1,2,0,0,50.00
9,P.N.G. vs Uganda,Uganda,4,Riazat Ali Shah ,c Kariko b Vanua,33,56,1,0,58.92
9,P.N.G. vs Uganda,Uganda,5,Alpesh Ramjani ,b Soper,8,10,1,0,80.00
9,P.N.G. vs Uganda,Uganda,6,Dinesh Nakrani ,c & b Vala,0,3,0,0,0.00
9,P.N.G. vs Uganda,Uganda,7,Juma Miyagi ,run out (Vanua/Nao),13,16,0,0,81.25
9,P.N.G. vs Uganda,Uganda,8,Kenneth Waiswa ,not out,7,16,0,0,43.75
9,P.N.G. vs Uganda,Uganda,9,Brian Masaba (c),not out,0,1,0,0,0.00
10,Australia vs Oman,Australia,1,David Warner ,c Shoaib Khan b Kaleemullah,56,51,6,1,109.80
10,Australia vs Oman,Australia,2,Travis Head ,c Khalid Kail b Bilal Khan,12,10,2,0,120.00
10,Australia vs Oman,Australia,3,Mitchell Marsh (c),c Shoaib Khan b Mehran Khan,14,21,2,0,66.66
10,Australia vs Oman,Australia,4,Glenn Maxwell ,c Aqib Ilyas b Mehran Khan,0,1,0,0,0.00
10,Australia vs Oman,Australia,5,Marcus Stoinis ,not out,67,36,2,6,186.11
10,Australia vs Oman,Australia,6,Tim David ,run out (Ayaan Khan/†Athavale),9,4,2,0,225.00
10,Australia vs Oman,Oman,1,Kashyap Prajapati ,lbw b Ellis,7,16,1,0,43.75
10,Australia vs Oman,Oman,2,Pratik Athavale †,lbw b Starc,0,1,0,0,0.00
10,Australia vs Oman,Oman,3,Aqib Ilyas (c),c †Wade b Stoinis,18,18,2,1,100.00
10,Australia vs Oman,Oman,4,Zeeshan Maqsood ,c †Wade b Stoinis,1,7,0,0,14.28
10,Australia vs Oman,Oman,5,Khalid Kail ,c Maxwell b Starc,8,12,1,0,66.66
10,Australia vs Oman,Oman,6,Ayaan Khan ,c Hazlewood b Zampa,36,30,2,2,120.00
10,Australia vs Oman,Oman,7,Shoaib Khan ,b Zampa,0,4,0,0,0.00
10,Australia vs Oman,Oman,8,Mehran Khan ,c David b Stoinis,27,16,1,2,168.75
10,Australia vs Oman,Oman,9,Shakeel Ahmed ,c Warner b Ellis,11,10,1,0,110.00
10,Australia vs Oman,Oman,10,Kaleemullah ,not out,6,4,0,0,150.00
10,Australia vs Oman,Oman,11,Bilal Khan ,not out,1,2,0,0,50.00
11,U.S.A. vs Pakistan,Pakistan,1,Mohammad Rizwan ,c Taylor b Netravalkar,9,8,0,1,112.50
11,U.S.A. vs Pakistan,Pakistan,2,Babar Azam (c),lbw b Jasdeep Singh,44,43,3,2,102.32
11,U.S.A. vs Pakistan,Pakistan,3,Usman Khan ,c Kumar b Kenjige,3,3,0,0,100.00
11,U.S.A. vs Pakistan,Pakistan,4,Fakhar Zaman ,c Taylor b Ali Khan,11,7,0,1,157.14
11,U.S.A. vs Pakistan,Pakistan,5,Shadab Khan ,c Netravalkar b Kenjige,40,25,1,3,160.00
11,U.S.A. vs Pakistan,Pakistan,6,Azam Khan †,lbw b Kenjige,0,1,0,0,0.00
11,U.S.A. vs Pakistan,Pakistan,7,Iftikhar Ahmed ,lbw b Netravalkar,18,14,3,0,128.57
11,U.S.A. vs Pakistan,Pakistan,8,Shaheen Shah Afridi ,not out,23,16,1,2,143.75
11,U.S.A. vs Pakistan,Pakistan,9,Haris Rauf ,not out,3,3,0,0,100.00
11,U.S.A. vs Pakistan,United States Of America,1,Steven Taylor ,c Mohammad Rizwan b Naseem Shah,12,16,1,0,75.00
11,U.S.A. vs Pakistan,United States Of America,2,Monank Patel (c)†,c Mohammad Rizwan b Mohammad Amir,50,38,7,1,131.57
11,U.S.A. vs Pakistan,United States Of America,3,Andries Gous ,b Haris Rauf,35,26,5,1,134.61
11,U.S.A. vs Pakistan,United States Of America,4,Aaron Jones ,not out,36,26,2,2,138.46
11,U.S.A. vs Pakistan,United States Of America,5,Nitish Kumar ,not out,14,14,1,0,100.00
12,Namibia vs Scotland,Namibia,1,JP Kotze ,c McMullen b Wheal,0,3,0,0,0.00
12,Namibia vs Scotland,Namibia,2,Nikolaas Davin ,c Currie b Sole,20,12,4,0,166.66
12,Namibia vs Scotland,Namibia,3,Jan Frylinck ,b Currie,12,14,2,0,85.71
12,Namibia vs Scotland,Namibia,4,Gerhard Erasmus (c),st †Cross b Leask,52,31,5,2,167.74
12,Namibia vs Scotland,Namibia,5,Malan Kruger ,c Jones b Greaves,2,8,0,0,25.00
12,Namibia vs Scotland,Namibia,6,Zane Green †,c Jones b Wheal,28,27,1,1,103.70
12,Namibia vs Scotland,Namibia,7,David Wiese ,c Watt b Wheal,14,13,0,1,107.69
12,Namibia vs Scotland,Namibia,8,Ruben Trumpelmann ,c Wheal b Currie,1,2,0,0,50.00
12,Namibia vs Scotland,Namibia,9,JJ Smit ,run out (Jones/Wheal),11,8,0,1,137.50
12,Namibia vs Scotland,Namibia,10,Bernard Scholtz ,not out,6,4,0,0,150.00
12,Namibia vs Scotland,Namibia,11,Tangeni Lungameni ,not out,0,0,0,0,-
12,Namibia vs Scotland,Scotland,1,George Munsey ,c Wiese b Lungameni,7,15,0,0,46.66
12,Namibia vs Scotland,Scotland,2,Michael Jones ,c †Green b Erasmus,26,20,3,1,130.00
12,Namibia vs Scotland,Scotland,3,Brandon McMullen ,st †Green b Erasmus,19,17,2,0,111.76
12,Namibia vs Scotland,Scotland,4,Richie Berrington (c),not out,47,35,2,2,134.28
12,Namibia vs Scotland,Scotland,5,Matthew Cross †,lbw b Scholtz,3,5,0,0,60.00
12,Namibia vs Scotland,Scotland,6,Michael Leask ,c Wiese b Trumpelmann,35,17,0,4,205.88
12,Namibia vs Scotland,Scotland,7,Chris Greaves ,not out,4,3,0,0,133.33
13,Canada vs Ireland,Canada,1,Aaron Johnson ,c Campher b Young,14,13,3,0,107.69
13,Canada vs Ireland,Canada,2,Navneet Dhaliwal ,c Dockrell b Adair,6,10,1,0,60.00
13,Canada vs Ireland,Canada,3,Pargat Singh ,c Little b Young,18,14,2,0,128.57
13,Canada vs Ireland,Canada,4,Dilpreet Bajwa ,c & b Delany,7,9,1,0,77.77
13,Canada vs Ireland,Canada,5,Nicholas Kirton ,c Balbirnie b McCarthy,49,35,3,2,140.00
13,Canada vs Ireland,Canada,6,Shreyas Movva †,run out (McCarthy/†Tucker),37,36,3,0,102.77
13,Canada vs Ireland,Canada,7,Dilon Heyliger ,c Little b McCarthy,0,2,0,0,0.00
13,Canada vs Ireland,Canada,8,Saad Bin Zafar (c),not out,1,1,0,0,100.00
13,Canada vs Ireland,Ireland,1,Andy Balbirnie ,c & b Junaid Siddiqui,17,19,1,0,89.47
13,Canada vs Ireland,Ireland,2,Paul Stirling (c),c †Movva b Gordon,9,17,1,0,52.94
13,Canada vs Ireland,Ireland,3,Lorcan Tucker †,run out (Kirton/Saad Bin Zafar),10,15,0,0,66.66
13,Canada vs Ireland,Ireland,4,Harry Tector ,b Saad Bin Zafar,7,5,0,0,140.00
13,Canada vs Ireland,Ireland,5,Curtis Campher ,c Johnson b Heyliger,4,7,0,0,57.14
13,Canada vs Ireland,Ireland,6,George Dockrell ,not out,30,23,2,1,130.43
13,Canada vs Ireland,Ireland,7,Gareth Delany ,c †Movva b Heyliger,3,7,0,0,42.85
13,Canada vs Ireland,Ireland,8,Mark Adair ,c & b Gordon,34,24,3,1,141.66
13,Canada vs Ireland,Ireland,9,Barry McCarthy ,not out,2,3,0,0,66.66
14,Afghanistan vs New Zealand,Afghanistan,1,Rahmanullah Gurbaz †,b Boult,80,56,5,5,142.85
14,Afghanistan vs New Zealand,Afghanistan,2,Ibrahim Zadran ,b Henry,44,41,3,2,107.31
14,Afghanistan vs New Zealand,Afghanistan,3,Azmatullah Omarzai ,c Ferguson b Henry,22,13,1,2,169.23
14,Afghanistan vs New Zealand,Afghanistan,4,Mohammad Nabi ,c Williamson b Ferguson,0,1,0,0,0.00
14,Afghanistan vs New Zealand,Afghanistan,5,Rashid Khan (c),run out (†Conway/Boult),6,5,1,0,120.00
14,Afghanistan vs New Zealand,Afghanistan,6,Karim Janat ,not out,1,1,0,0,100.00
14,Afghanistan vs New Zealand,Afghanistan,7,Gulbadin Naib ,c Phillips b Boult,0,2,0,0,0.00
14,Afghanistan vs New Zealand,Afghanistan,8,Najibullah Zadran ,not out,1,1,0,0,100.00
14,Afghanistan vs New Zealand,New Zealand,1,Finn Allen ,b Fazalhaq Farooqi,0,1,0,0,0.00
14,Afghanistan vs New Zealand,New Zealand,2,Devon Conway †,c Ibrahim Zadran b Fazalhaq Farooqi,8,10,1,0,80.00
14,Afghanistan vs New Zealand,New Zealand,3,Kane Williamson (c),c Gulbadin Naib b Rashid Khan,9,13,1,0,69.23
14,Afghanistan vs New Zealand,New Zealand,4,Daryl Mitchell ,c †Rahmanullah Gurbaz b Fazalhaq Farooqi,5,5,1,0,100.00
14,Afghanistan vs New Zealand,New Zealand,5,Glenn Phillips ,c Rashid Khan b Mohammad Nabi,18,18,2,0,100.00
14,Afghanistan vs New Zealand,New Zealand,6,Mark Chapman ,b Rashid Khan,4,7,0,0,57.14
14,Afghanistan vs New Zealand,New Zealand,7,Michael Bracewell ,lbw b Rashid Khan,0,1,0,0,0.00
14,Afghanistan vs New Zealand,New Zealand,8,Mitchell Santner ,b Mohammad Nabi,4,8,0,0,50.00
14,Afghanistan vs New Zealand,New Zealand,9,Matt Henry ,c Karim Janat b Fazalhaq Farooqi,12,17,0,1,70.58
