match_id,versus,batting_team,order,batsmen,out,runs_scored,balls,fours_scored,sixes_scored,sr
43,India vs Afghanistan,Afghanistan,1,Rahmanullah Gurbaz †,c †Pant b Bumrah,11,8,1,1,137.50
43,India vs Afghanistan,Afghanistan,2,Hazratullah Zazai ,c Jadeja b Bumrah,2,4,0,0,50.00
43,India vs Afghanistan,Afghanistan,3,Ibrahim Zadran ,c Sharma b Patel,8,11,1,0,72.72
43,India vs Afghanistan,Afghanistan,4,Gulbadin Naib ,c †Pant b Kuldeep Yadav,17,21,1,1,80.95
43,India vs Afghanistan,Afghanistan,5,Azmatullah Omarzai ,c Patel b Jadeja,26,20,2,1,130.00
43,India vs Afghanistan,Afghanistan,6,Najibullah Zadran ,c Arshdeep Singh b Bumrah,19,17,0,2,111.76
43,India vs Afghanistan,Afghanistan,7,Mohammad Nabi ,c Jadeja b Kuldeep Yadav,14,14,0,1,100.00
43,India vs Afghanistan,Afghanistan,8,Rashid Khan (c),c Jadeja b Arshdeep Singh,2,6,0,0,33.33
43,India vs Afghanistan,Afghanistan,9,Noor Ahmad ,c Sharma b Arshdeep Singh,12,18,1,1,66.66
43,India vs Afghanistan,Afghanistan,10,Naveen-ul-Haq ,c †Pant b Arshdeep Singh,0,1,0,0,0.00
43,India vs Afghanistan,Afghanistan,11,Fazalhaq Farooqi ,not out,4,1,1,0,400.00
44,Bangladesh vs Australia,Bangladesh,1,Tanzid Hasan ,b Starc,0,3,0,0,0.00
44,Bangladesh vs Australia,Bangladesh,2,Litton Das †,b Zampa,16,25,2,0,64.00
44,Bangladesh vs Australia,Bangladesh,3,Najmul Hossain Shanto (c),lbw b Zampa,41,36,5,1,113.88
44,Bangladesh vs Australia,Bangladesh,4,Rishad Hossain ,c Zampa b Maxwell,2,4,0,0,50.00
44,Bangladesh vs Australia,Bangladesh,5,Towhid Hridoy ,c Hazlewood b Cummins,40,28,2,2,142.85
44,Bangladesh vs Australia,Bangladesh,6,Shakib Al Hasan ,c & b Stoinis,8,10,0,0,80.00
44,Bangladesh vs Australia,Bangladesh,7,Mahmudullah ,b Cummins,2,3,0,0,66.66
44,Bangladesh vs Australia,Bangladesh,8,Mahedi Hasan ,c Zampa b Cummins,0,1,0,0,0.00
44,Bangladesh vs Australia,Bangladesh,9,Taskin Ahmed ,not out,13,7,1,0,185.71
44,Bangladesh vs Australia,Bangladesh,10,Tanzim Hasan Sakib ,not out,4,3,0,0,133.33
44,Bangladesh vs Australia,Australia,1,David Warner ,not out,53,35,5,3,151.42
44,Bangladesh vs Australia,Australia,2,Travis Head ,b Rishad Hossain,31,21,3,2,147.61
44,Bangladesh vs Australia,Australia,3,Mitchell Marsh (c),lbw b Rishad Hossain,1,6,0,0,16.66
44,Bangladesh vs Australia,Australia,4,Glenn Maxwell ,not out,14,6,1,1,233.33
45,South Africa vs England,South Africa,1,Reeza Hendricks ,c Brook b Ali,19,25,1,0,76.00
45,South Africa vs England,South Africa,2,Quinton de Kock †,c †Buttler b Archer,65,38,4,4,171.05
45,South Africa vs England,South Africa,3,Heinrich Klaasen ,run out (†Buttler),8,13,1,0,61.53
45,South Africa vs England,South Africa,4,David Miller ,c Brook b Archer,43,28,4,2,153.57
45,South Africa vs England,South Africa,5,Aiden Markram (c),b Rashid,1,2,0,0,50.00
45,South Africa vs England,South Africa,6,Tristan Stubbs ,not out,12,11,1,0,109.09
45,South Africa vs England,South Africa,7,Marco Jansen ,c Curran b Archer,0,1,0,0,0.00
45,South Africa vs England,South Africa,8,Keshav Maharaj ,not out,5,2,1,0,250.00
45,South Africa vs England,England,1,Phil Salt ,c Hendricks b Rabada,11,8,1,1,137.50
45,South Africa vs England,England,2,Jos Buttler (c)†,c Klaasen b Maharaj,17,20,1,0,85.00
45,South Africa vs England,England,3,Jonny Bairstow ,c Nortje b Maharaj,16,20,1,0,80.00
45,South Africa vs England,England,4,Moeen Ali ,c Maharaj b Baartman,9,10,0,0,90.00
45,South Africa vs England,England,5,Harry Brook ,c Markram b Nortje,53,37,7,0,143.24
45,South Africa vs England,England,6,Liam Livingstone ,c Stubbs b Rabada,33,17,3,2,194.11
45,South Africa vs England,England,7,Sam Curran ,not out,10,7,1,0,142.85
45,South Africa vs England,England,8,Jofra Archer ,not out,1,2,0,0,50.00
46,West Indies vs U.S.A.,United States Of America,1,Steven Taylor ,c Chase b Russell,2,7,0,0,28.57
46,West Indies vs U.S.A.,United States Of America,2,Andries Gous †,c Hope b Joseph,29,16,3,1,181.25
46,West Indies vs U.S.A.,United States Of America,3,Nitish Kumar ,lbw b Motie,20,19,2,0,105.26
46,West Indies vs U.S.A.,United States Of America,4,Aaron Jones (c),b Chase,11,11,0,1,100.00
46,West Indies vs U.S.A.,United States Of America,5,Corey Anderson ,lbw b Chase,7,15,0,0,46.66
46,West Indies vs U.S.A.,United States Of America,6,Milind Kumar ,run out (Motie/Russell),19,21,1,0,90.47
46,West Indies vs U.S.A.,United States Of America,7,Harmeet Singh ,c Charles b Chase,0,1,0,0,0.00
46,West Indies vs U.S.A.,United States Of America,8,Shadley van Schalkwyk ,c Charles b Russell,18,17,3,0,105.88
46,West Indies vs U.S.A.,United States Of America,9,Nosthush Kenjige ,c †Pooran b Joseph,1,3,0,0,33.33
46,West Indies vs U.S.A.,United States Of America,10,Ali Khan ,not out,14,6,1,1,233.33
46,West Indies vs U.S.A.,United States Of America,11,Saurabh Netravalkar ,c Powell b Russell,0,4,0,0,0.00
46,West Indies vs U.S.A.,West Indies,1,Shai Hope ,not out,82,39,4,8,210.25
46,West Indies vs U.S.A.,West Indies,2,Johnson Charles ,c Milind Kumar b Harmeet Singh,15,14,2,0,107.14
46,West Indies vs U.S.A.,West Indies,3,Nicholas Pooran †,not out,27,12,1,3,225.00
47,India vs Bangladesh,India,1,Rohit Sharma (c),c Jaker Ali b Shakib Al Hasan,23,11,3,1,209.09
47,India vs Bangladesh,India,2,Virat Kohli ,b Tanzim Hasan Sakib,37,28,1,3,132.14
47,India vs Bangladesh,India,3,Rishabh Pant †,c Tanzim Hasan Sakib b Rishad Hossain,36,24,4,2,150.00
47,India vs Bangladesh,India,4,Suryakumar Yadav ,c †Litton Das b Tanzim Hasan Sakib,6,2,0,1,300.00
47,India vs Bangladesh,India,5,Shivam Dube ,b Rishad Hossain,34,24,0,3,141.66
47,India vs Bangladesh,India,6,Hardik Pandya ,not out,50,27,4,3,185.18
47,India vs Bangladesh,India,7,Axar Patel ,not out,3,5,0,0,60.00
47,India vs Bangladesh,Bangladesh,1,Litton Das †,c Yadav b Pandya,13,10,1,1,130.00
47,India vs Bangladesh,Bangladesh,2,Tanzid Hasan ,lbw b Kuldeep Yadav,29,31,4,0,93.54
47,India vs Bangladesh,Bangladesh,3,Najmul Hossain Shanto (c),c Arshdeep Singh b Bumrah,40,32,1,3,125.00
47,India vs Bangladesh,Bangladesh,4,Towhid Hridoy ,lbw b Kuldeep Yadav,4,6,0,0,66.66
47,India vs Bangladesh,Bangladesh,5,Shakib Al Hasan ,c Sharma b Kuldeep Yadav,11,7,1,1,157.14
47,India vs Bangladesh,Bangladesh,6,Mahmudullah ,c Patel b Arshdeep Singh,13,15,1,0,86.66
47,India vs Bangladesh,Bangladesh,7,Jaker Ali ,c Kohli b Arshdeep Singh,1,4,0,0,25.00
47,India vs Bangladesh,Bangladesh,8,Rishad Hossain ,c Sharma b Bumrah,24,10,1,3,240.00
47,India vs Bangladesh,Bangladesh,9,Mahedi Hasan ,not out,5,4,1,0,125.00
47,India vs Bangladesh,Bangladesh,10,Tanzim Hasan Sakib ,not out,1,1,0,0,100.00
48,Afghanistan vs Australia,Afghanistan,1,Rahmanullah Gurbaz †,c Warner b Stoinis,60,49,4,4,122.44
48,Afghanistan vs Australia,Afghanistan,2,Ibrahim Zadran ,c Marsh b Zampa,51,48,6,0,106.25
48,Afghanistan vs Australia,Afghanistan,3,Azmatullah Omarzai ,b Zampa,2,3,0,0,66.66
48,Afghanistan vs Australia,Afghanistan,4,Karim Janat ,c David b Cummins,13,9,0,1,144.44
48,Afghanistan vs Australia,Afghanistan,5,Rashid Khan (c),c David b Cummins,2,5,0,0,40.00
48,Afghanistan vs Australia,Afghanistan,6,Mohammad Nabi ,not out,10,4,2,0,250.00
48,Afghanistan vs Australia,Afghanistan,7,Gulbadin Naib ,c Maxwell b Cummins,0,1,0,0,0.00
48,Afghanistan vs Australia,Afghanistan,8,Nangeyalia Kharote ,not out,1,1,0,0,100.00
48,Afghanistan vs Australia,Australia,1,Travis Head ,b Naveen-ul-Haq,0,3,0,0,0.00
48,Afghanistan vs Australia,Australia,2,David Warner ,c Noor Ahmad b Mohammad Nabi,3,8,0,0,37.50
48,Afghanistan vs Australia,Australia,3,Mitchell Marsh (c),c Mohammad Nabi b Naveen-ul-Haq,12,9,2,0,133.33
48,Afghanistan vs Australia,Australia,4,Glenn Maxwell ,c Noor Ahmad b Gulbadin Naib,59,41,6,3,143.90
48,Afghanistan vs Australia,Australia,5,Marcus Stoinis ,c †Rahmanullah Gurbaz b Gulbadin Naib,11,17,1,0,64.70
48,Afghanistan vs Australia,Australia,6,Tim David ,lbw b Gulbadin Naib,2,4,0,0,50.00
48,Afghanistan vs Australia,Australia,7,Matthew Wade †,c Karim Janat b Rashid Khan,5,7,0,0,71.42
48,Afghanistan vs Australia,Australia,8,Pat Cummins ,b Gulbadin Naib,3,9,0,0,33.33
48,Afghanistan vs Australia,Australia,9,Ashton Agar ,c Gulbadin Naib b Naveen-ul-Haq,2,5,0,0,40.00
48,Afghanistan vs Australia,Australia,10,Adam Zampa ,c Mohammad Nabi b Azmatullah Omarzai,9,7,1,0,128.57
48,Afghanistan vs Australia,Australia,11,Josh Hazlewood ,not out,5,7,0,0,71.42
49,U.S.A. vs England,United States Of America,1,Steven Taylor ,c Ali b Curran,12,13,2,0,92.30
49,U.S.A. vs England,United States Of America,2,Andries Gous †,c Salt b Topley,8,5,0,1,160.00
49,U.S.A. vs England,United States Of America,3,Nitish Kumar ,b Rashid,30,24,1,2,125.00
49,U.S.A. vs England,United States Of America,4,Aaron Jones (c),b Rashid,10,16,2,0,62.50
49,U.S.A. vs England,United States Of America,5,Corey Anderson ,c Brook b Jordan,29,28,0,1,103.57
49,U.S.A. vs England,United States Of America,6,Milind Kumar ,c †Buttler b Livingstone,4,6,0,0,66.66
49,U.S.A. vs England,United States Of America,7,Harmeet Singh ,c Jordan b Curran,21,17,2,1,123.52
49,U.S.A. vs England,United States Of America,8,Shadley van Schalkwyk ,not out,0,0,0,0,-
49,U.S.A. vs England,United States Of America,9,Ali Khan ,b Jordan,0,2,0,0,0.00
49,U.S.A. vs England,United States Of America,10,Nosthush Kenjige ,lbw b Jordan,0,1,0,0,0.00
49,U.S.A. vs England,United States Of America,11,Saurabh Netravalkar ,b Jordan,0,1,0,0,0.00
49,U.S.A. vs England,England,1,Phil Salt ,not out,25,21,2,0,119.04
49,U.S.A. vs England,England,2,Jos Buttler (c)†,not out,83,38,6,7,218.42
50,West Indies vs South Africa,West Indies,1,Kyle Mayers ,c Stubbs b Shamsi,35,34,3,2,102.94
50,West Indies vs South Africa,West Indies,2,Shai Hope ,c Stubbs b Jansen,0,1,0,0,0.00
50,West Indies vs South Africa,West Indies,3,Nicholas Pooran †,c Jansen b Markram,1,3,0,0,33.33
50,West Indies vs South Africa,West Indies,4,Roston Chase ,c Rabada b Shamsi,52,42,3,2,123.80
50,West Indies vs South Africa,West Indies,5,Rovman Powell (c),st †de Kock b Maharaj,1,2,0,0,50.00
50,West Indies vs South Africa,West Indies,6,Sherfane Rutherford ,c Markram b Shamsi,0,4,0,0,0.00
50,West Indies vs South Africa,West Indies,7,Andre Russell ,run out (Nortje),15,9,0,2,166.66
50,West Indies vs South Africa,West Indies,8,Akeal Hosein ,c & b Rabada,6,11,1,0,54.54
50,West Indies vs South Africa,West Indies,9,Alzarri Joseph ,not out,11,7,0,1,157.14
50,West Indies vs South Africa,West Indies,10,Gudakesh Motie ,not out,4,7,1,0,57.14
50,West Indies vs South Africa,South Africa,1,Quinton de Kock †,c Rutherford b Russell,12,7,3,0,171.42
50,West Indies vs South Africa,South Africa,2,Reeza Hendricks ,c †Pooran b Russell,0,1,0,0,0.00
50,West Indies vs South Africa,South Africa,3,Aiden Markram (c),c Mayers b Joseph,18,15,2,0,120.00
50,West Indies vs South Africa,South Africa,4,Tristan Stubbs ,c Mayers b Chase,29,27,4,0,107.40
50,West Indies vs South Africa,South Africa,5,Heinrich Klaasen ,c †Pooran b Joseph,22,10,3,1,220.00
50,West Indies vs South Africa,South Africa,6,David Miller ,b Chase,4,14,0,0,28.57
50,West Indies vs South Africa,South Africa,7,Marco Jansen ,not out,21,14,1,1,150.00
50,West Indies vs South Africa,South Africa,8,Keshav Maharaj ,c Joseph b Chase,2,6,0,0,33.33
50,West Indies vs South Africa,South Africa,9,Kagiso Rabada ,not out,5,3,1,0,166.66
51,India vs Australia,India,1,Rohit Sharma (c),b Starc,92,41,7,8,224.39
51,India vs Australia,India,2,Virat Kohli ,c David b Hazlewood,0,5,0,0,0.00
51,India vs Australia,India,3,Rishabh Pant †,c Hazlewood b Stoinis,15,14,1,1,107.14
51,India vs Australia,India,4,Suryakumar Yadav ,c †Wade b Starc,31,16,3,2,193.75
51,India vs Australia,India,5,Shivam Dube ,c Warner b Stoinis,28,22,2,1,127.27
51,India vs Australia,India,6,Hardik Pandya ,not out,27,17,1,2,158.82
51,India vs Australia,India,7,Ravindra Jadeja ,not out,9,5,0,1,180.00
51,India vs Australia,Australia,1,David Warner ,c Yadav b Arshdeep Singh,6,6,1,0,100.00
51,India vs Australia,Australia,2,Travis Head ,c Sharma b Bumrah,76,43,9,4,176.74
51,India vs Australia,Australia,3,Mitchell Marsh (c),c Patel b Kuldeep Yadav,37,28,3,2,132.14
51,India vs Australia,Australia,4,Glenn Maxwell ,b Kuldeep Yadav,20,12,2,1,166.66
51,India vs Australia,Australia,5,Marcus Stoinis ,c Pandya b Patel,2,4,0,0,50.00
51,India vs Australia,Australia,6,Tim David ,c Bumrah b Arshdeep Singh,15,11,1,1,136.36
51,India vs Australia,Australia,7,Matthew Wade †,c Kuldeep Yadav b Arshdeep Singh,1,2,0,0,50.00
51,India vs Australia,Australia,8,Pat Cummins ,not out,11,7,0,1,157.14
51,India vs Australia,Australia,9,Mitchell Starc ,not out,4,7,0,0,57.14
52,Afghanistan vs Bangladesh,Afghanistan,1,Rahmanullah Gurbaz †,c Soumya Sarkar b Rishad Hossain,43,55,3,1,78.18
52,Afghanistan vs Bangladesh,Afghanistan,2,Ibrahim Zadran ,c Tanzim Hasan Sakib b Rishad Hossain,18,29,1,0,62.06
52,Afghanistan vs Bangladesh,Afghanistan,3,Azmatullah Omarzai ,c †Litton Das b Mustafizur Rahman,10,12,0,0,83.33
52,Afghanistan vs Bangladesh,Afghanistan,4,Gulbadin Naib ,c Soumya Sarkar b Rishad Hossain,4,3,1,0,133.33
52,Afghanistan vs Bangladesh,Afghanistan,5,Mohammad Nabi ,c Najmul Hossain Shanto b Taskin Ahmed,1,5,0,0,20.00
52,Afghanistan vs Bangladesh,Afghanistan,6,Karim Janat ,not out,7,6,1,0,116.66
52,Afghanistan vs Bangladesh,Afghanistan,7,Rashid Khan (c),not out,19,10,0,3,190.00
52,Afghanistan vs Bangladesh,Bangladesh,1,Litton Das †,not out,54,49,5,1,110.20
52,Afghanistan vs Bangladesh,Bangladesh,2,Tanzid Hasan ,lbw b Fazalhaq Farooqi,0,3,0,0,0.00
52,Afghanistan vs Bangladesh,Bangladesh,3,Najmul Hossain Shanto (c),c Mohammad Nabi b Naveen-ul-Haq,5,5,1,0,100.00
52,Afghanistan vs Bangladesh,Bangladesh,4,Shakib Al Hasan ,c & b Naveen-ul-Haq,0,1,0,0,0.00
52,Afghanistan vs Bangladesh,Bangladesh,5,Soumya Sarkar ,b Rashid Khan,10,10,1,0,100.00
52,Afghanistan vs Bangladesh,Bangladesh,6,Towhid Hridoy ,c Ibrahim Zadran b Rashid Khan,14,9,2,0,155.55
52,Afghanistan vs Bangladesh,Bangladesh,7,Mahmudullah ,c sub (†Mohammad Ishaq) b Rashid Khan,6,9,1,0,66.66
52,Afghanistan vs Bangladesh,Bangladesh,8,Rishad Hossain ,b Rashid Khan,0,1,0,0,0.00
52,Afghanistan vs Bangladesh,Bangladesh,9,Tanzim Hasan Sakib ,c Mohammad Nabi b Gulbadin Naib,3,10,0,0,30.00
52,Afghanistan vs Bangladesh,Bangladesh,10,Taskin Ahmed ,b Naveen-ul-Haq,2,9,0,0,22.22
52,Afghanistan vs Bangladesh,Bangladesh,11,Mustafizur Rahman ,lbw b Naveen-ul-Haq,0,1,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,1,Rahmanullah Gurbaz †,c Hendricks b Jansen,0,3,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,2,Ibrahim Zadran ,b Rabada,2,5,0,0,40.00
53,Afghanistan vs South Africa,Afghanistan,3,Gulbadin Naib ,b Jansen,9,8,2,0,112.50
53,Afghanistan vs South Africa,Afghanistan,4,Azmatullah Omarzai ,c Stubbs b Nortje,10,12,2,0,83.33
53,Afghanistan vs South Africa,Afghanistan,5,Mohammad Nabi ,b Rabada,0,3,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,6,Nangeyalia Kharote ,c †de Kock b Jansen,2,7,0,0,28.57
53,Afghanistan vs South Africa,Afghanistan,7,Karim Janat ,lbw b Shamsi,8,13,1,0,61.53
53,Afghanistan vs South Africa,Afghanistan,8,Rashid Khan (c),b Nortje,8,8,2,0,100.00
53,Afghanistan vs South Africa,Afghanistan,9,Noor Ahmad ,lbw b Shamsi,0,2,0,0,0.00
53,Afghanistan vs South Africa,Afghanistan,10,Naveen-ul-Haq ,lbw b Shamsi,2,8,0,0,25.00
53,Afghanistan vs South Africa,Afghanistan,11,Fazalhaq Farooqi ,not out,2,2,0,0,100.00
53,Afghanistan vs South Africa,South Africa,1,Quinton de Kock †,b Fazalhaq Farooqi,5,8,1,0,62.50
53,Afghanistan vs South Africa,South Africa,2,Reeza Hendricks ,not out,29,25,3,1,116.00
53,Afghanistan vs South Africa,South Africa,3,Aiden Markram (c),not out,23,21,4,0,109.52
54,India vs England,India,1,Rohit Sharma (c),b Rashid,57,39,6,2,146.15
54,India vs England,India,2,Virat Kohli ,b Topley,9,9,0,1,100.00
54,India vs England,India,3,Rishabh Pant †,c Bairstow b Curran,4,6,0,0,66.66
54,India vs England,India,4,Suryakumar Yadav ,c Jordan b Archer,47,36,4,2,130.55
54,India vs England,India,5,Hardik Pandya ,c Curran b Jordan,23,13,1,2,176.92
54,India vs England,India,6,Ravindra Jadeja ,not out,17,9,2,0,188.88
54,India vs England,India,7,Shivam Dube ,c †Buttler b Jordan,0,1,0,0,0.00
54,India vs England,India,8,Axar Patel ,c Salt b Jordan,10,6,0,1,166.66
54,India vs England,India,9,Arshdeep Singh ,not out,1,1,0,0,100.00
54,India vs England,England,1,Phil Salt ,b Bumrah,5,8,0,0,62.50
54,India vs England,England,2,Jos Buttler (c)†,c †Pant b Patel,23,15,4,0,153.33
54,India vs England,England,3,Moeen Ali ,st †Pant b Patel,8,10,0,0,80.00
54,India vs England,England,4,Jonny Bairstow ,b Patel,0,3,0,0,0.00
54,India vs England,England,5,Harry Brook ,b Kuldeep Yadav,25,19,3,0,131.57
54,India vs England,England,6,Sam Curran ,lbw b Kuldeep Yadav,2,4,0,0,50.00
54,India vs England,England,7,Liam Livingstone ,run out (Kuldeep Yadav/Patel),11,16,0,0,68.75
54,India vs England,England,8,Chris Jordan ,lbw b Kuldeep Yadav,1,5,0,0,20.00
54,India vs England,England,9,Jofra Archer ,lbw b Bumrah,21,15,1,2,140.00
54,India vs England,England,10,Adil Rashid ,run out (Yadav),2,2,0,0,100.00
54,India vs England,England,11,Reece Topley ,not out,3,3,0,0,100.00
55,India vs South Africa,India,1,Rohit Sharma (c),c Klaasen b Maharaj,9,5,2,0,180.00
55,India vs South Africa,India,2,Virat Kohli ,c Rabada b Jansen,76,59,6,2,128.81
55,India vs South Africa,India,3,Rishabh Pant †,c †de Kock b Maharaj,0,2,0,0,0.00
55,India vs South Africa,India,4,Suryakumar Yadav ,c Klaasen b Rabada,3,4,0,0,75.00
55,India vs South Africa,India,5,Axar Patel ,run out (†de Kock),47,31,1,4,151.61
55,India vs South Africa,India,6,Shivam Dube ,c Miller b Nortje,27,16,3,1,168.75
55,India vs South Africa,India,7,Hardik Pandya ,not out,5,2,1,0,250.00
55,India vs South Africa,India,8,Ravindra Jadeja ,c Maharaj b Nortje,2,2,0,0,100.00
55,India vs South Africa,South Africa,1,Reeza Hendricks ,b Bumrah,4,5,1,0,80.00
55,India vs South Africa,South Africa,2,Quinton de Kock †,c Kuldeep Yadav b Arshdeep Singh,39,31,4,1,125.80
55,India vs South Africa,South Africa,3,Aiden Markram (c),c †Pant b Arshdeep Singh,4,5,1,0,80.00
55,India vs South Africa,South Africa,4,Tristan Stubbs ,b Patel,31,21,3,1,147.61
55,India vs South Africa,South Africa,5,Heinrich Klaasen ,c †Pant b Pandya,52,27,2,5,192.59
55,India vs South Africa,South Africa,6,David Miller ,c Yadav b Pandya,21,17,1,1,123.52
55,India vs South Africa,South Africa,7,Marco Jansen ,b Bumrah,2,4,0,0,50.00
55,India vs South Africa,South Africa,8,Keshav Maharaj ,not out,2,7,0,0,28.57
55,India vs South Africa,South Africa,9,Kagiso Rabada ,c Yadav b Pandya,4,3,1,0,133.33
55,India vs South Africa,South Africa,10,Anrich Nortje ,not out,1,1,0,0,100.00
